sys,nsersic_pred,nsersic_true,rsersic_pred,rsersic_true,thetae_pred,thetae_true
2100.0,3.9113993644714355,3.685419587918164,4.993321418762207,4.898939310762868,5.122215747833252,5.169441093946251
3600.0,4.420759677886963,4.284895085072601,4.933375358581543,4.75155729768865,5.0444817543029785,4.909876875514839
4122.0,4.564326286315918,4.033819460230982,4.982189178466797,4.758958811203367,5.318734645843506,5.411075328886899
30.0,3.809919834136963,3.71984629236679,4.97137451171875,5.08747284476919,5.020345687866211,5.206989583934504
66.0,4.688660144805908,5.1120878599582165,4.896506309509277,4.504179447334906,4.92496395111084,5.099373526621676
839.0,4.552154541015625,4.644983305533369,4.977692604064941,5.651642149992316,4.940741539001465,4.8898736563095255
3907.0,3.2177062034606934,2.8523364908965227,4.973602294921875,4.931867604043438,4.762319564819336,4.490993687088469
3774.0,4.089553356170654,3.8341224944824734,4.952663898468018,4.571803411284262,4.898334503173828,4.763675233153118
4636.0,3.5908355712890625,3.4530852482283247,4.955124378204346,4.769313971864884,4.83797025680542,4.696664417920473
3162.0,4.274587154388428,3.889088646359604,4.8957672119140625,4.503180034904408,4.514604568481445,4.080725058706854
2660.0,3.2433066368103027,3.092036477296367,5.025918960571289,4.577534113844674,4.906775951385498,4.67871659430915
4616.0,3.305173397064209,3.218682639721961,5.047171115875244,4.466104189974379,4.976108074188232,4.595053816263556
4629.0,4.522037029266357,4.690737176065769,4.95395565032959,5.096074164440424,4.702673435211182,4.386321663050241
2452.0,3.337110996246338,2.835088025658817,5.052438735961914,4.726167077447097,5.088436126708984,5.1635282481632085
2847.0,3.9092493057250977,3.487085285760553,5.063038349151611,5.18932397183956,5.001854419708252,5.117826858685154
1145.0,3.0868635177612305,2.382587727864114,5.073280334472656,5.4594795833040966,5.0750861167907715,4.71216386941764
3079.0,4.116518974304199,2.7625851080111445,5.056195259094238,4.718483351528852,4.633479118347168,5.220616853376452
1104.0,3.62709903717041,3.49383753785519,5.034395217895508,5.039169742142536,4.991587162017822,5.03978392488048
169.0,3.8974270820617676,3.716901556136989,4.992481231689453,4.579821543920008,4.921323776245117,5.106234243785088
1671.0,4.648290157318115,4.622706245177879,4.900426387786865,5.0333760952285,4.859653949737549,4.829605566613703
2571.0,3.895536184310913,4.183287296028326,5.0140380859375,5.194882546838502,5.023046970367432,5.393216076086952
2378.0,3.110931634902954,3.216672541164775,5.108951091766357,5.392575006967815,4.928630828857422,5.028406148629298
4396.0,3.8915696144104004,3.376333095349572,5.013294219970703,4.93712391510261,4.887549877166748,5.133470134074371
4258.0,4.202996730804443,3.1255516078634176,4.891148567199707,4.346759823227937,5.2278571128845215,5.36541045107806
3863.0,4.78297233581543,4.675448764941867,4.969021320343018,5.142903979551132,4.976397514343262,4.99094762357824
24.0,4.367712020874023,4.792726222497532,4.829225540161133,4.542580237035307,4.939675807952881,4.559265147922189
2634.0,4.215854167938232,5.0812781935337625,4.922993183135986,4.92212079119326,4.954057216644287,4.782064175684509
3341.0,3.0048794746398926,3.059425247734066,5.031190395355225,5.033368821226881,5.111654281616211,5.059223349986808
2216.0,2.8173577785491943,1.8909837991363971,5.071030616760254,4.358031367636978,5.0348076820373535,4.5318750496252695
3683.0,3.745558261871338,4.395484575850301,4.983057022094727,5.000573520143217,5.108193397521973,5.387289537868428
4725.0,4.128132343292236,3.749569559496243,5.081197261810303,4.793491479435046,5.516312122344971,5.329418258983422
1908.0,4.764588356018066,4.410485558630337,5.0286102294921875,4.167251662841051,5.3452935218811035,5.023498332752428
85.0,3.962167739868164,4.530404619774897,5.0096940994262695,5.234182718374339,4.951700687408447,4.67652819835413
228.0,3.8131797313690186,3.785744850343612,5.022041320800781,5.15966437236755,4.887937545776367,4.632489059742869
297.0,3.0418598651885986,3.0689332766714603,5.048267364501953,5.788828880470133,4.955113410949707,5.281762285368016
1002.0,4.8515520095825195,5.132035004823149,4.862336158752441,5.213201173901468,4.592233180999756,4.368458564986609
2139.0,4.814510345458984,5.132144736129124,4.797445774078369,5.33761154853104,4.702097415924072,4.629401886523454
712.0,3.706303119659424,3.658001970332008,4.980679512023926,4.803620321908861,4.966921329498291,4.632766829700994
2802.0,3.847219944000244,4.650553885763506,4.954476356506348,5.1764347236086135,5.079598426818848,5.235859645956487
2528.0,3.2038931846618652,3.53113169150331,5.088127613067627,4.88377098706499,5.032153129577637,5.163523323622068
3753.0,5.479679107666016,6.156943858938812,4.778860092163086,4.952411266906581,4.795809745788574,4.670769811759741
3322.0,2.8467321395874023,2.7088852500514435,5.06556510925293,5.401237407727531,4.978767395019531,4.85746367772259
3182.0,3.8856301307678223,3.693558023938128,4.951448440551758,4.624293426115479,4.714838981628418,4.483138815585548
4184.0,3.5058135986328125,3.650848835894524,4.923794269561768,5.341859990882362,4.652092456817627,4.273268292476375
1616.0,4.679327011108398,4.457548470358871,4.946593761444092,5.018981135119697,5.559915542602539,5.615801689238291
3025.0,3.32332181930542,3.260105672368512,5.08331823348999,4.972403707061428,5.203895092010498,5.298638492761678
1414.0,3.107011318206787,2.985678031852271,5.014636993408203,5.2036840729929565,4.951650619506836,4.559789473893855
764.0,3.8113574981689453,3.698217301657404,4.990583419799805,4.807386980918643,4.879035949707031,5.22652785706288
656.0,4.286679267883301,3.92206673551504,5.043501853942871,4.740022885790284,5.452014923095703,5.626696975991544
4798.0,3.703345775604248,4.239242492459883,5.054816246032715,5.010371244850393,4.940190315246582,4.999258266894809
3850.0,4.216268539428711,3.896604307774546,4.968069076538086,5.089053150939183,4.625905990600586,4.675772355281012
4154.0,4.126152992248535,3.892572604414757,4.975581169128418,4.78533312413857,4.918917179107666,5.064357578139722
469.0,3.3081700801849365,3.203581311255886,5.0776214599609375,4.53745238642897,4.9211554527282715,4.714128640471455
158.0,4.410160064697266,3.557550773778408,4.877511024475098,4.056304390731973,4.889738082885742,4.937971471570773
1296.0,4.129878044128418,3.7708855853312766,4.896899223327637,4.72402124140957,4.835055351257324,4.857321780094249
498.0,5.081743240356445,5.088757732504547,4.855630397796631,5.080722617132902,5.05181884765625,5.229418473776093
4741.0,4.391263008117676,4.135348520160063,4.929799556732178,4.74732446625171,5.067700386047363,5.030723757763969
2941.0,4.135420799255371,3.7975132608309448,5.108170986175537,5.200388387579742,5.250507354736328,5.6611296348446425
3457.0,3.3843789100646973,3.60152837416298,5.043826103210449,4.645089283665086,4.896265983581543,4.874462443494148
374.0,4.401171684265137,3.9751962343964418,4.960123538970947,4.998633522582192,5.04741907119751,5.069781694067509
80.0,5.252533912658691,4.6597514387712,4.795295238494873,5.073758063320744,5.4128313064575195,5.290070864542385
1554.0,3.91039776802063,4.204016029516876,4.9366135597229,5.095818833988843,4.83479118347168,4.766399896020023
1670.0,4.441815376281738,4.286052242175015,4.930154800415039,4.70463392591072,4.881034851074219,5.123831230321297
2132.0,4.51573371887207,5.12429181193016,4.890641212463379,4.998249554033226,4.814098358154297,4.686501453715855
4440.0,3.8512191772460938,3.547257919985272,5.056490421295166,5.13831577392857,5.085968017578125,5.234996281304747
466.0,2.6588354110717773,2.361358980598812,5.077019214630127,4.794193617094886,4.867694854736328,4.506739445522251
249.0,4.582491874694824,4.452270514921477,4.870074272155762,4.850674692189172,4.6187849044799805,4.403171034860052
932.0,4.3524346351623535,4.166421863324708,4.894555568695068,4.661251521949204,4.747023582458496,4.702567077899738
1336.0,4.157819747924805,4.917672161528795,4.98670768737793,5.397550601961684,4.928289413452148,5.0049405608528
4525.0,4.391640663146973,5.002059498818909,4.953346252441406,5.294393067324158,5.01074743270874,5.539605599805164
1339.0,3.5221493244171143,4.2523324051879285,4.966669082641602,5.004174066441853,4.813938617706299,4.591581484872403
1407.0,3.8282036781311035,3.5986332083207904,5.034341335296631,4.883327275244586,5.07783317565918,5.166108391535453
1091.0,4.879702568054199,4.917497713895214,4.802639961242676,4.805636903990292,4.677962779998779,4.831580140191958
4210.0,3.9160008430480957,3.762279117039265,4.853893756866455,5.042466572896361,4.558921813964844,4.434134261871802
743.0,2.8608627319335938,2.745746749067727,5.151567459106445,5.078729969051067,4.985093116760254,4.7418523068001885
2324.0,4.929376602172852,4.821543968419519,4.871462345123291,4.72918894047804,4.681425094604492,4.522488411300296
3602.0,4.169692516326904,3.980704755413453,4.984288215637207,5.353811429656107,4.996569633483887,5.191228496635345
2124.0,3.384335517883301,3.149433404382989,5.021538734436035,4.850788724109473,4.831366062164307,4.796372546708694
2095.0,3.8813724517822266,3.647953036450217,5.0019450187683105,4.606295737796092,5.02193546295166,5.185084057774724
241.0,3.7480854988098145,3.4149421890955867,5.0493879318237305,5.192055930610361,5.209508895874023,5.302693503382389
2352.0,3.3798532485961914,2.9726754235112534,5.115909576416016,4.387454523332053,4.9247307777404785,4.904265257825345
1371.0,3.7731614112854004,3.34466788953527,4.93400764465332,4.813144875238374,4.835676193237305,4.692149367567544
1058.0,3.7754364013671875,3.8791805813508815,4.932089805603027,6.121699015521765,4.748978137969971,4.628929562677046
4817.0,3.237492561340332,3.434890150129801,5.073431491851807,5.016127389057425,4.910192966461182,4.651731633514594
200.0,4.021124839782715,3.8976200760928505,4.9802656173706055,4.795118384384825,4.835104942321777,4.891256017989199
2281.0,4.0519843101501465,4.037908256574571,4.959484100341797,5.018142625942445,5.14533805847168,5.286585847650484
4750.0,3.5293097496032715,3.429194455790565,5.084610939025879,5.028486162039863,5.104243278503418,5.2267778986210045
2221.0,3.897584915161133,4.1572688853812085,4.958140850067139,5.215044230493112,4.803915023803711,5.279793906592078
4772.0,2.5512423515319824,1.922498774446114,5.077559471130371,4.710414189087626,4.963314533233643,5.175813662312073
2820.0,4.215282440185547,4.209372851546381,4.929714202880859,4.705533169992675,5.2106218338012695,5.224141936730138
3151.0,4.337320327758789,4.775393402228476,4.986144542694092,4.980359629516054,4.778536796569824,5.428679799012151
4257.0,3.065443515777588,3.3007954497517478,5.1000261306762695,4.655979562638927,5.041266441345215,4.978062006563059
3108.0,3.194802761077881,2.838261155396545,4.938807964324951,4.620300923030064,4.740428447723389,4.487520953406744
1974.0,3.9488260746002197,3.5389512879077345,5.062407493591309,5.531530233439942,5.048771858215332,5.102283810298268
1376.0,3.609468460083008,3.9843462597237633,5.040667533874512,4.754340595771844,5.040748119354248,5.000083531614445
3969.0,3.417567729949951,3.200604018649752,5.095959663391113,4.755714587745056,5.201657295227051,5.529598938559211
4063.0,4.284231662750244,5.305376843545357,4.883260726928711,5.430714083251173,4.749092102050781,4.778343785005045
4446.0,2.8880879878997803,2.631564003390245,5.061215400695801,4.402642030385337,4.8383331298828125,4.919480867824327
3558.0,4.966132164001465,5.373557418423671,4.93287992477417,4.681185373852786,4.414450645446777,4.318146991607546
965.0,4.0242462158203125,3.495914746212574,4.986518859863281,4.940126316002918,5.046600341796875,4.968670136577095
180.0,4.441671848297119,4.3456007967925645,5.000243186950684,5.392650005269743,4.766794204711914,4.686011477710254
3699.0,4.22727108001709,4.39624423002105,4.95888090133667,5.012253270514871,5.013531684875488,4.833947657727543
3822.0,3.0826148986816406,2.689930015834271,5.052023887634277,4.732110801615899,4.961620330810547,4.892016448460238
4879.0,3.1085476875305176,2.9150280604356174,5.102615833282471,5.2489733753051855,5.081486701965332,4.907520311546655
3900.0,4.449353218078613,4.3433202154341615,4.9737701416015625,5.290777659964135,4.964970588684082,4.782645575851156
4488.0,3.826032876968384,3.7516709159305615,5.03669548034668,5.072321397417904,4.827802658081055,4.744230077298648
3239.0,4.300990581512451,5.459083297103295,5.018222332000732,5.626312942007618,5.16938591003418,5.211268762865936
2975.0,4.017146110534668,4.0696896281923065,4.940742015838623,5.282338691114038,5.142960071563721,5.088324716683927
3581.0,2.8245458602905273,2.9403165003243448,5.081967830657959,5.804061136112707,4.874250411987305,4.446900131606353
2888.0,4.607452392578125,4.724722269332501,4.881016731262207,5.41960630894896,4.909411430358887,4.960201800298148
2576.0,3.4715511798858643,3.423359987399224,5.065728187561035,4.898588829239397,5.264429092407227,5.246655477414002
1420.0,4.3244147300720215,3.694530630989806,4.956677436828613,4.793834182316345,4.781391143798828,5.001329411351088
3908.0,3.8867921829223633,3.209846231776736,4.944958209991455,4.769343190144093,4.767454624176025,4.733953695275555
4674.0,4.377679824829102,4.434664082370902,4.941221237182617,4.901221347039378,5.0679497718811035,4.94373063859612
4903.0,3.626607894897461,3.655261745044482,4.968575477600098,4.645321533751512,4.903925895690918,4.740013506116529
1861.0,3.9573097229003906,3.5138018578498884,4.991264343261719,5.301028184036659,4.7021002769470215,4.899920908765518
9.0,4.168084621429443,4.427988669954745,5.00547981262207,5.211954717297043,5.049696445465088,5.296652951370724
2895.0,3.6524250507354736,3.444625147118145,4.998019218444824,5.4401894147724805,5.004480361938477,5.1242069655971845
2848.0,2.9927477836608887,2.5288789089043444,5.0921244621276855,5.188042362875085,4.971511363983154,4.830595543297611
3665.0,4.104269027709961,4.293237224985625,4.947893142700195,4.645294209957596,4.987053394317627,4.933648886114282
145.0,2.61759352684021,2.260200446889076,5.087454319000244,5.067903418788195,5.042853355407715,4.774907110645872
2105.0,3.2799904346466064,3.151696100443134,5.0345563888549805,5.009220397521574,4.968413352966309,4.814584938485464
3144.0,4.878542900085449,5.010033763929985,5.005753517150879,4.471155090148752,5.493556022644043,5.553408286324069
842.0,4.391084671020508,3.5314998302996297,4.985135078430176,5.01304595588563,4.895099639892578,4.866527591990553
1129.0,4.43989896774292,4.222942838601841,4.938406944274902,5.328279973740532,5.425631523132324,5.662922189979798
152.0,4.670455455780029,4.701875344945142,4.91973876953125,4.786404778928459,4.96076774597168,5.0112180060980025
3592.0,3.6852519512176514,6.103028193988172,5.068243026733398,5.111363430442911,5.340767860412598,5.4189029191022
1053.0,3.956937551498413,3.905545474865199,4.991183757781982,4.960316570154983,4.962141990661621,5.088431812863982
1591.0,3.5990591049194336,3.723310426504871,4.964906692504883,5.385646097092752,4.891224384307861,4.750490245765004
3009.0,4.490884304046631,4.095183159659847,4.94088077545166,4.82805190644693,4.8897504806518555,4.970687492731264
2030.0,3.823302745819092,3.327503264496267,5.048892021179199,5.159676082638274,5.124892234802246,5.384245897604444
3419.0,4.160203456878662,3.792334002413124,4.908166885375977,4.710956358802331,4.647178649902344,4.652135936158262
1808.0,4.455045700073242,4.770151659348958,4.976162910461426,5.2597452843582735,5.0088276863098145,4.880060140773503
2697.0,3.1071627140045166,2.715774942244884,5.050603866577148,4.692465588302063,5.031682014465332,4.828248624178071
3040.0,5.337552070617676,5.053408307259328,4.791770935058594,4.544793489321426,4.85002326965332,4.872663879672369
473.0,3.903742790222168,3.241277319683479,5.027652740478516,4.9240661297204165,5.2686848640441895,5.278376385443669
3290.0,4.059094429016113,4.059932317668243,5.049208164215088,5.497836133746821,5.319794178009033,5.453050263667064
4075.0,4.466721534729004,4.13587868907527,4.854930877685547,5.232210818998829,4.76076078414917,4.58633266977375
3497.0,3.3350934982299805,3.045586868338534,4.970816612243652,5.2128660339847706,4.826069355010986,4.609290531208632
280.0,4.100226879119873,4.190614490237915,5.034256935119629,4.333920684032544,4.6406049728393555,5.08966213731455
1742.0,4.029245853424072,3.490895569723211,4.99222469329834,4.502404679762785,4.8331990242004395,4.861688232125558
4625.0,3.4052953720092773,3.288377828482806,4.973682403564453,5.228114793029361,4.90170955657959,4.764543218993116
2887.0,4.329190254211426,4.152582214017845,4.943598747253418,4.731290773163797,5.10444974899292,5.072891452341159
1942.0,4.70932674407959,4.8352830998730605,4.849077224731445,4.7674588372207225,5.105194091796875,5.1641825441091695
101.0,3.7342729568481445,3.5501507115909936,4.933724403381348,5.029622852529528,4.928774833679199,5.002398638034915
2805.0,3.856490135192871,3.7025543851253633,4.927787780761719,5.283935908924439,4.620837688446045,4.4381567040862695
3571.0,4.57839822769165,4.56296036549425,4.9331536293029785,4.751869879005993,4.823026657104492,5.102372068241543
3685.0,3.226637363433838,3.0310535946937502,5.06119441986084,4.892743560461838,4.977505207061768,5.222845108983747
3662.0,3.2432374954223633,3.0340113177253265,4.994786262512207,4.660750763300872,4.8142194747924805,4.419263799983439
531.0,4.233885288238525,4.555078281744738,4.92041015625,5.078952245432801,5.064597129821777,4.949880171875955
1887.0,4.157924652099609,3.480937673473481,4.9843549728393555,4.917962283707737,5.174519062042236,5.308928956038946
682.0,4.339972019195557,3.992300516657411,4.924808502197266,4.813721940070965,5.133234024047852,5.067709144367316
3795.0,2.5251264572143555,1.8105972954499931,5.118691444396973,4.861102079720663,4.9626946449279785,4.259110269293284
3945.0,2.858597755432129,2.89662452211684,5.029476165771484,5.118299448488284,4.956384658813477,4.877559664301587
4667.0,3.765700578689575,4.160665353255482,5.077761650085449,4.700727946409225,5.236824035644531,4.86850614473405
2019.0,3.7776267528533936,3.2541956857173906,4.946025848388672,4.815564402618408,5.095919609069824,5.352194189057703
1097.0,4.594077110290527,4.610265694601375,4.964869976043701,4.680732894978466,5.0764265060424805,5.101489454587152
830.0,3.736453056335449,3.22733200499146,4.9816389083862305,4.6800299073428,5.2030158042907715,5.534791629313592
2806.0,3.6090855598449707,3.497260487001732,5.029534339904785,5.566288282010561,5.119838714599609,5.462418429871242
3830.0,3.6892616748809814,4.019890989206683,5.1379289627075195,5.256505641961655,5.216012954711914,5.234775637391767
4382.0,4.826560974121094,4.933934488978139,4.889676570892334,5.275533418161123,5.283216953277588,5.342166161011456
3892.0,3.5851693153381348,2.973753164202665,5.0039591789245605,5.051298124631308,5.039603233337402,5.308419563358034
765.0,4.63161563873291,4.703965155196345,4.90028190612793,4.865226905984413,5.4155168533325195,5.520792545889895
2768.0,4.741698741912842,4.807954758635054,4.908855438232422,4.960340809759783,4.621367931365967,4.595203813547568
4329.0,4.251861095428467,3.909993591071256,4.883760452270508,4.717592149673302,4.602300643920898,4.280400159803975
3296.0,5.539360523223877,5.190907008491631,4.797707557678223,5.220680308447872,5.535832405090332,5.293668774694594
2195.0,4.774360656738281,5.423914594061959,4.845104217529297,4.621078600015564,4.685999393463135,5.076634903120265
2358.0,4.352035045623779,5.0025546864568895,4.970611572265625,5.194689890485385,5.066303730010986,5.038583631982854
3426.0,3.9917266368865967,3.989082342638436,4.929465293884277,4.831254621469482,5.307085037231445,5.39243688784862
3980.0,4.065152168273926,4.565780020346978,4.992712020874023,5.1197827984361055,4.955311298370361,5.267578609698213
912.0,4.342167854309082,4.226849180049202,4.945654392242432,4.73915392652534,5.000092506408691,5.09816760113083
3146.0,4.6601762771606445,5.727652228886783,4.911690711975098,5.52897676519863,4.724583148956299,4.570557938765544
1000.0,3.0775043964385986,2.934800158284673,5.061890602111816,5.05906134448753,5.008831024169922,4.751248180053693
3654.0,4.146639347076416,4.1710205132654,4.922623634338379,4.799143978210491,4.776514053344727,4.660273642533
2484.0,4.13131046295166,4.000284543771453,5.002697944641113,5.481981501190711,4.9035749435424805,4.705486154231103
4077.0,4.561582088470459,4.624650199018024,4.937861442565918,4.91103677024033,4.788942337036133,4.823209255009613
2371.0,4.543132781982422,4.224491702343569,4.912754058837891,4.668019249179944,4.65438175201416,4.741857235103619
4839.0,4.747806549072266,4.450164982999579,5.065399646759033,5.338759301361073,5.096757888793945,5.233484700556152
34.0,3.9550352096557617,4.08011937972756,5.0219645500183105,5.315927933997836,5.283973693847656,5.819147818841903
3790.0,4.3749237060546875,3.503598134422218,4.79554557800293,5.021547141854249,4.572935581207275,5.038366159919067
1021.0,4.305288314819336,4.081610187199859,4.927061080932617,5.029314281819511,5.034821510314941,5.357919563868321
1648.0,4.447061538696289,4.253379024810376,4.951460838317871,4.7850037273879975,4.772824287414551,4.619722228764781
734.0,4.511810302734375,4.480746366805854,4.805985450744629,4.9963698980218325,4.886162757873535,4.935019813189824
4583.0,3.5125181674957275,3.443496553932826,5.015693187713623,5.27383606994385,5.023582935333252,5.13074135666367
3275.0,3.7909069061279297,3.687403079724427,5.017582416534424,5.245160421356278,5.201956748962402,5.25674318724437
1621.0,3.78084659576416,4.435888199035444,5.011722564697266,4.656746532037353,4.908764362335205,4.91429287854235
3136.0,4.337357521057129,4.274346529644935,4.860864639282227,4.693910774540907,4.684994697570801,4.297510761570758
2690.0,3.7028074264526367,3.459087512987341,5.040519714355469,5.138839730836543,4.707192420959473,5.419592608824524
2708.0,3.2965645790100098,2.763769197922911,5.147553443908691,4.963922700885338,5.257762432098389,5.05965571411001
298.0,3.842517375946045,4.798191289660104,5.046980857849121,5.076738966208451,5.205682754516602,4.908142930235809
2340.0,4.840366363525391,4.837547546940385,4.827912330627441,4.920361633472608,5.0223388671875,4.865719304249183
654.0,4.850832939147949,5.0257144112287175,4.493457794189453,4.711300448457743,4.5246429443359375,4.647110405461099
3775.0,3.4440441131591797,3.564190911612958,5.072457790374756,5.440804914581175,5.04941463470459,5.108796762502753
1256.0,4.716826438903809,5.315075053841965,4.835349082946777,5.346172435728764,4.803976535797119,4.795319227485803
4521.0,4.580345153808594,4.232111791353139,4.986376762390137,5.010289183392751,5.224102973937988,5.268794474401982
231.0,4.394550323486328,4.361137891422781,4.973405838012695,4.944922216895457,4.856861114501953,4.866312424190435
3277.0,4.281736373901367,4.200041806056412,4.887450218200684,5.25106093968042,4.670671463012695,4.577260392682373
3231.0,3.730189085006714,3.5749164828038085,5.061466217041016,4.478622438084399,5.248812675476074,5.554350151588603
692.0,4.214385986328125,3.727797551281019,4.966357231140137,4.410969463220427,4.806838512420654,4.827244420296724
2755.0,4.465593338012695,4.754421040674561,4.886180877685547,4.925003137912671,5.229072570800781,5.389656400129687
4864.0,4.889617443084717,4.904798118606174,4.881134033203125,4.78512159686849,5.185689449310303,5.214304337323079
970.0,3.6055896282196045,3.2238584632463345,4.988229751586914,5.182569399801303,4.980653762817383,5.055333137110389
634.0,3.3358068466186523,3.009471294646752,5.042111396789551,4.892296975682171,4.847198009490967,4.7553427344044295
4093.0,4.9928436279296875,4.637118387789994,4.936167240142822,4.545405975579206,5.109079837799072,5.198966791191889
4078.0,4.09403133392334,4.238678766846673,4.953803062438965,4.774312927915452,5.106235504150391,5.218774290327952
1322.0,4.276602268218994,4.23446847137238,4.978958606719971,5.047186674198077,5.139410018920898,5.225115001045183
1832.0,4.484510898590088,3.807504806383151,4.9306230545043945,5.490905347391758,4.672528266906738,4.905699088384555
2179.0,3.1234476566314697,3.333011304515517,5.057013988494873,5.31778236668611,4.8739213943481445,4.905888440333379
1418.0,3.7303457260131836,3.3127564655847586,4.979221820831299,5.491237490469877,4.897375583648682,5.001091561840138
1783.0,4.146699905395508,4.227289253999998,5.0073466300964355,4.880541161041087,4.884294033050537,4.658668859029726
4716.0,2.733229637145996,2.3503081253268028,5.102189064025879,5.105358920323577,4.967782020568848,4.55639856111946
4702.0,2.7023468017578125,2.5287699726391657,5.120919227600098,4.983364338424917,5.2142438888549805,5.383829287503823
4119.0,4.513653755187988,4.798446866553186,4.981743812561035,5.410051353134502,5.198668956756592,5.124550152634883
1653.0,4.062254905700684,3.8762444775688576,4.994553089141846,4.661774800929276,4.946223258972168,5.123492526670437
1484.0,3.7157933712005615,4.08459486261155,5.019139766693115,5.302579173978935,5.152099609375,5.247168647994532
2276.0,5.361055374145508,5.231766563091959,4.98668098449707,5.298168626143551,4.821586608886719,5.050313578480005
878.0,5.060606002807617,4.860194421935589,4.836834907531738,4.710201990047391,5.482463359832764,5.016889172088006
3526.0,3.6612377166748047,3.853766637858199,5.007872581481934,5.229639655816877,4.943647384643555,4.8884563340410745
2017.0,4.111236572265625,4.012317143621449,4.972738265991211,5.189086422893143,4.901986598968506,5.031253899772163
427.0,4.619419097900391,4.234497102895388,4.862730026245117,4.4179901383628986,4.903910160064697,4.98955470884296
