1502,50.508234135130415,50.50504939111438,54.7574622541877,0.0,2.396336539183072,0.7689899185003696,31.362876134144535,0.00669442703654589
2587,50.55697809048111,50.59892368241648,0.0,0.0,2.1926438285468173,1.094023666189405,23.348711176041807,0.007153593302995008
2654,49.9240759291148,50.161021807133096,97.86127464320612,0.0,0.5,3.1781156252784606,24.715248870306432,0.12803426428820375
1056,50.47500007012671,50.5749996641254,86.0885579997438,0.0,4.0,3.3313703474494605,34.564253945297445,1.6929239857062708
706,49.8363554372445,49.850611654387215,111.17841608958443,0.0,1.3317661535478238,-2.884029635588729,1.0000000000000009,0.04547338593540608
107,50.47977236870658,50.42136644071577,109.37036139519729,0.0,4.0,1.2743270765763228,28.772610051065573,0.028234002210906033
590,51.154871242447676,49.99414058667075,1.3534463200340303,0.0,2.6836656491059174,0.6003544046867156,40.0,0.043113238448065874
2469,50.47499997347332,50.57499961706835,179.9999999999901,0.0,3.07925069747937,1.1829611219352392,40.0,0.1927033360236796
2414,50.55167301599491,50.505952663969346,54.35689977459862,0.0,1.6810005054601949,0.6047433243948436,40.0,0.05382312524208052
1601,50.48862806662966,50.51445329353454,76.84174233516919,0.0,4.0,0.3578087416969962,22.63369099072492,0.0020120794079188484
2465,50.32500004093265,50.374999648339895,68.17936905646332,0.0,2.7183100060065826,1.962339079471752,40.0,1.1115668113829609
229,50.653745315852916,50.56973870986958,4.59522198070772e-10,0.0,1.7987997513552132,3.859900929560767,17.012099251243864,0.005523635197971693
916,50.97499986387899,50.37499965766747,55.42234540059281,0.0,3.224555658600583,1.3665662129893565,40.0,0.5016138190155636
795,50.57499995363334,50.474999894273964,117.30826574223703,0.0,2.911526792674233,1.845942614102439,32.969253838866095,0.23615167272058601
3022,50.416429548484345,50.534549048042,144.69307121338554,0.0,3.3504392027714576,1.1660238940421712,23.310654458810053,0.006114335925467657
3544,50.47499962226483,50.47499987739776,179.99999999854242,0.0,4.0,2.6285793716136387,18.803917208663947,0.07034182526132637
1074,50.48163805256829,50.42612001008438,92.70579671439735,0.0,2.758473523996943,0.2666551136139888,37.37093179773445,0.003597556292963887
927,50.68496969863631,50.44064541803614,180.0,0.0,3.637396532080665,0.783757537481354,40.0,0.09286869035930076
643,48.59457148238212,50.2703560541956,180.0,0.0,0.5434007430687154,6.724723268726111,21.858277358596126,0.9009684455301084
4067,50.40436019140789,50.4652787245821,180.0,0.0,2.0762662741502584,0.4763148452098873,30.426161183992036,0.003371138669099086
4685,50.66331419064854,50.52167938919137,0.0032516024938588116,0.0,1.6473883985259505,1.2687109864896087,22.576358127049758,0.007696734078022395
487,50.71024385237366,50.40484112114651,0.0014920606097480224,0.0,1.6972937508258419,2.199125162827033,18.57704670991298,0.005058069781447165
1963,50.50111207041073,50.4447609525318,84.64715255213932,0.0,2.5098979788523175,0.510795290333956,28.63528171164043,0.002225166596944148
394,50.48636975306955,50.44611136070595,92.90487540694144,0.0,3.533494283774225,0.17405649305978013,40.0,0.002420133207912839
4843,47.0,52.916416971445656,179.9391335409969,0.0,0.5,23.937990417688884,21.93079429174328,21.39441902943576
4867,50.50409171114284,50.500532440149165,86.06055375154507,0.0,4.0,0.2669383813584545,25.97208677430461,0.001859066181440355
2516,50.52604297213458,50.54092539704351,90.06200530215024,0.0,3.3139463815956547,0.348192380832883,27.783664007346037,0.002515785854702077
3586,50.50237572147707,50.49242066625131,102.74283900941165,0.0,4.0,0.4208137858649885,27.578151989267923,0.0021279031778800297
4316,50.77499961715391,50.57499996057955,74.34827032713856,0.0,3.344644519333405,3.52903832725238,40.0,3.0240373396970486
4967,50.424999620960875,50.474999924702395,179.99999999994438,0.0,4.0,1.8896757162230333,25.75718520874774,0.07556009630200802
2100,50.452167456219804,50.449189939367294,93.26043855363474,0.0,2.8447284263295325,0.1436679613094478,40.0,0.0020588809352078026
4122,53.0,49.968145658186685,0.05503586788739064,0.0,0.7364097446799032,2.2550756483658594,22.768739875813175,0.050570703851435986
30,50.40314313227477,50.49090070142664,89.96183783735073,0.0,3.895254761687573,0.19767632433665172,36.65568555695604,0.001807076442671387
66,50.47499994818382,50.524999624053976,93.21604748993394,0.0,4.0,2.7340942255941285,22.94338891816247,0.2086760222398364
839,50.204156530211336,50.51128788198108,180.0,0.0,2.6953148291943196,2.4208115947969184,26.269068640934215,0.10921327269293195
3907,50.5610184561631,50.48629261930472,88.84357723658113,0.0,2.335473385796957,1.0787479296391826,21.511540459945174,0.003973827099624484
3774,50.44423790176812,50.343296597879046,82.61697715481846,0.0,2.722236921812478,0.18467166464988122,35.942541364616076,0.001721236081976835
4636,50.47036643628514,50.6155022761853,86.62286702217725,0.0,3.0086688562328563,0.06340672854511004,40.0,0.0017510443892196934
3162,49.55818012885415,51.9958538580842,0.0,0.0,0.5,23.297225148942186,20.788847585536875,5.01725456032577
